// Screen #1
TurtleSea1,4
WavesBlock,1
TurtleSea1,3

// Screen #2
TurtleSea1,8

// Screen #3
TurtleSea1,4
WavesBlock,2
TurtleSea1,2

// Screen #4
TurtleSea1,8

// Screen #5
TurtleSea1,4
WavesBlock,3
TurtleSea1,1

// Screen #6
TurtleSea1,8

// Screen #7
TurtleSea1,4
WavesBlock,4

// Screen #8
TurtleSea1,8

// Screen #9
TurtleSea1,4
WavesBlock,4

// Screen #10
WavesBlock,1
TurtleSea1,7

// Screen #11
TurtleSea1,4
WavesBlock,4

// Screen #12
WavesBlock,2
TurtleSea1,6

// Screen #13
TurtleSea1,4
WavesBlock,4

// Screen #14
WavesBlock,3
TurtleSea1,5

// Screen #15
TurtleSea1,4
WavesBlock,4

// Screen #16
WavesBlock,4
TurtleSea1,4
