// Screen #3B
BridgeMidd,2
TurtleFly2,1
BridgeMidd,1

// Screen #4A
BridgeMidd,2
TurtleFly3,1
BridgeMidd,1
// Screen #4B
BridgeMidd,2
TurtleFly4,1
BridgeMidd,1
// Screen #4B
BridgeMidd,2
TurtleFly4,1
BridgeMidd,1
// Screen #4A
BridgeMidd,2
TurtleFly3,1
BridgeMidd,1
// Screen #3B
BridgeMidd,2
TurtleFly2,1
BridgeMidd,1

// Screen #0X
WavesBlock,8
// Screen #3B
BridgeMidd,2
TurtleFly2,1
BridgeMidd,1

// Screen #4A
BridgeMidd,2
TurtleFly3,1
BridgeMidd,1
// Screen #4B
BridgeMidd,2
TurtleFly4,1
BridgeMidd,1
// Screen #4B
BridgeMidd,2
TurtleFly4,1
BridgeMidd,1
// Screen #4B
BridgeMidd,2
TurtleFly4,1
BridgeMidd,1
// Screen #4A
BridgeMidd,2
TurtleFly3,1
BridgeMidd,1
// Screen #3B
BridgeMidd,2
TurtleFly2,1
BridgeMidd,1

