// Screen #1
WavesBlock,1
TurtleSea2,2
WavesBlock,1
IslandLeft,1
IslandSign,1
IslandMidd,1
IslandSign,1

// Screen #2
IslandMidd,6
TurtleFly4,1
IslandMidd,1

// Screen #3
IslandMidd,2
TurtleFly4,1
IslandMidd,3
TurtleFly4,1
IslandMidd,1

// Screen #4
IslandMidd,2
TurtleSea2,2
TurtleFly1,2
TurtleFly2,2

// Screen #5
TurtleFly1,2
TurtleSea2,2
IslandMidd,3
TurtleFly4,1

// Screen #6
IslandMidd,3
TurtleFly4,1
IslandMidd,3
TurtleFly4,1

// Screen #7
IslandMidd,4
BridgeMidd,4

// Screen #8
BridgeMidd,3
TurtleFly2,1
TurtleFly1,1
BridgeMidd,2
WavesBlock,1

// Screen #9
BridgeMidd,5
TurtleFly2,1
TurtleFly3,1
TurtleFly2,1

// Screen #10
WavesBlock,7
TurtleSea1,1

// Screen #11
TurtleFly2,1
TurtleFly3,1
TurtleFly2,1
BridgeMidd,5

// Screen #12
TurtleFly4,1
TurtleFly2,1
BridgeMidd,1
WavesBlock,1
TurtleFly1,1
BridgeMidd,2
TurtleFly2,1

// Screen #13
TurtleFly4,1
TurtleFly2,1
BridgeMidd,1
TurtleFly2,1
TurtleFly1,1
BridgeMidd,3

// Screen #14
WavesBlock,7
TurtleSea2,1

// Screen #15
TurtleFly2,1
TurtleFly3,1
TurtleFly2,1
BridgeMidd,5

// Screen #16
BridgeMidd,5
,1
BridgeMidd,2
