// Screen #1
WavesBlock,1
TurtleSea2,3
WavesBlock,1
IslandLeft,1
IslandSign,1
IslandMidd,1

// Screen #2
IslandMidd,2
TurtleFly1,1
IslandMidd,3
TurtleFly2,1
IslandMidd,1

// Screen #3
IslandMidd,2
TurtleFly3,1
IslandMidd,3
TurtleFly4,1
IslandMidd,1

// Screen #4
IslandMidd,2
TurtleFly4,1
IslandMidd,3
TurtleFly3,1
IslandMidd,1

// Screen #5
IslandMidd,2
TurtleFly2,1
IslandMidd,3
TurtleFly1,1
IslandMidd,1

// Screen #6
IslandMidd,2
TurtleFly1,1
IslandMidd,3
TurtleFly2,1
IslandMidd,1

// Screen #7
IslandMidd,2
TurtleFly3,1
IslandMidd,3
TurtleFly4,1
IslandMidd,1

// Screen #8
IslandMidd,2
TurtleFly4,1
IslandMidd,3
TurtleFly3,1
IslandMidd,1

// Screen #9
IslandMidd,2
TurtleFly2,1
IslandMidd,3
TurtleFly1,1
IslandMidd,1

// Screen #10
IslandMidd,3
IslandRght,1
WavesBlock,4

// Screen #11
WavesBlock,6
IslandLeft,1
IslandMidd,1

// Screen #12
IslandMidd,2
TurtleFly4,1
IslandMidd,3
TurtleFly4,1
IslandMidd,1

// Screen #13
IslandMidd,2
WavesBlock,5
IslandMidd,1

// Screen #14
IslandMidd,2
TurtleFly4,1
IslandMidd,3
TurtleFly4,1
IslandMidd,1

// Screen #15
IslandMidd,2
IslandRght,1
WavesBlock,3
IslandLeft,1
IslandMidd,1

// Screen #16
IslandMidd,3
IslandTree,2
IslandMidd,2
IslandRght,1
