// Screen #1
WavesBlock,1
TurtleSea2,3
IslandLeft,1
IslandSign,1
IslandMidd,1
IslandSign,1

// Screen #2
IslandMidd,4
IslandTree,2
IslandMidd,2

// Screen #3
IslandTree,2
IslandMidd,2
IslandTree,2
IslandMidd,1
IslandRght,1

// Screen #4
WavesBlock,8

// Screen #5
IslandLeft,1
IslandMidd,3
IslandTree,2
IslandMidd,2

// Screen #6
IslandMidd,4
IslandTree,2
IslandMidd,1
IslandRght,1

// Screen #7
WavesBlock,8

// Screen #8
IslandLeft,1
IslandMidd,1
IslandTree,4
IslandMidd,1
IslandRght,1

// Screen #9
IslandLeft,1
IslandMidd,1
IslandTree,4
IslandMidd,1
IslandRght,1

// Screen #10
WavesBlock,8

// Screen #11
IslandLeft,1
IslandMidd,3
IslandTree,2
IslandMidd,2

// Screen #12
IslandMidd,4
IslandTree,2
IslandMidd,1
IslandRght,1

// Screen #13
WavesBlock,8

// Screen #14
IslandLeft,1
IslandMidd,3
IslandTree,2
IslandMidd,2

// Screen #15
IslandTree,2
IslandMidd,2
IslandTree,2
IslandMidd,2

// Screen #16
IslandMidd,5
,1
IslandMidd,1
IslandRght,1
