// Screen #1
WavesBlock,1
TurtleSea2,3
WavesBlock,1
IslandLeft,1
IslandSign,1
IslandMidd,1

// Screen #2
IslandMidd,2
TurtleFly1,1
IslandMidd,3
TurtleFly2,1
IslandMidd,1

// Screen #3
IslandMidd,2
TurtleFly3,1
IslandMidd,3
TurtleFly3,1
IslandMidd,1

// Screen #4
IslandMidd,2
TurtleFly2,1
IslandMidd,3
TurtleFly1,1
IslandMidd,1

// Screen #5
IslandMidd,3
IslandRght,1
WavesBlock,4

// Screen #6
WavesBlock,3
IslandMidd,3
TurtleFly4,1
IslandMidd,1

// Screen #7
IslandMidd,2
TurtleFly4,1
IslandMidd,2
IslandRght,1
WavesBlock,2

// Screen #8
WavesBlock,1
IslandLeft,1
IslandMidd,2
IslandTree,2
IslandMidd,1
IslandRght,1
