// Screen #1
IslandLeft,1
IslandMidd,1
IslandSign,1
IslandTree,2
IslandMidd,1
IslandRght,1
WavesBlock,1

// Screen #2
IslandLeft,1
IslandMidd,2
IslandTree,5

// Screen #3
IslandTree,7
IslandMidd,1

// Screen #4
IslandMidd,5
IslandSign,1
IslandMidd,2

// Screen #5
IslandMidd,5
IslandRght,1
WavesBlock,1
IslandLeft,1

// Screen #6
IslandRght,1
WavesBlock,1
IslandLeft,1
IslandRght,1
WavesBlock,1
IslandLeft,1
IslandRght,1
WavesBlock,1

// Screen #7
IslandLeft,1
IslandMidd,4
IslandTree,2
IslandMidd,1

// Screen #8
IslandTree,2
IslandMidd,1
IslandTree,2
IslandMidd,1
IslandSign,1
IslandMidd,1

// Screen #9
IslandMidd,7
IslandRght,1

// Screen #10
WavesBlock,1
IslandLeft,1
IslandMidd,5
IslandRght,1

// Screen #11
WavesBlock,1
IslandLeft,1
IslandTree,6

// Screen #12
IslandTree,2
IslandMidd,2
,1
IslandMidd,2
IslandRght,1

// Screen #13
WavesBlock,8

// Screen #14
WavesBlock,8

// Screen #15
WavesBlock,8

// Screen #16
WavesBlock,8
