// Screen #1
WavesBlock,1
TurtleSea2,3
IslandLeft,1
IslandSign,2
IslandMidd,1

// Screen #2
IslandRght,1
TurtleSea2,2
TurtleSea1,1
TurtleSea2,1
TurtleSea1,1
TurtleSea2,2

// Screen #3
WavesBlock,1
IslandLeft,1
IslandMidd,2
TurtleSea2,2
IslandMidd,2

// Screen #4
IslandMidd,1
TurtleSea2,2
IslandMidd,3
TurtleSea2,2

// Screen #5
IslandMidd,2
IslandRght,1
WavesBlock,5

// Screen #6
WavesBlock,8

// Screen #7
WavesBlock,3
TurtleSea2,2
WavesBlock,1
TurtleSea1,2

// Screen #8
TurtleSea1,1
TurtleFly4,1
TurtleSea1,2
TurtleFly4,1
TurtleSea1,3
