// Screen #1
WavesBlock,1
IslandLeft,1
IslandMidd,4
IslandSign,1
IslandMidd,1

// Screen #2
IslandMidd,4
TurtleSea2,1
IslandMidd,2
TurtleSea2,1

// Screen #3
IslandMidd,2
TurtleFly1,1
IslandMidd,2
TurtleFly1,1
IslandMidd,2

// Screen #4
TurtleSea2,1
IslandMidd,2
TurtleSea2,1
IslandMidd,2
TurtleFly1,1
IslandMidd,1

// Screen #5
IslandMidd,1
TurtleFly1,1
IslandMidd,2
TurtleFly2,1
IslandMidd,2
TurtleFly2,1

// Screen #6
IslandMidd,2
TurtleFly1,1
IslandMidd,2
TurtleFly1,1
IslandMidd,2

// Screen #7
TurtleFly2,1
IslandMidd,2
TurtleFly2,1
IslandMidd,2
TurtleFly1,1
IslandMidd,1

// Screen #8
IslandMidd,1
TurtleFly1,1
IslandMidd,2
TurtleSea2,1
IslandMidd,2
IslandRght,1
