// Screen #1
WavesBlock,1
TurtleSea2,2
WavesBlock,1
IslandLeft,1
IslandSign,3

// Screen #2
IslandMidd,2
IslandTree,2
IslandMidd,1
IslandRght,1
WavesBlock,2

// Screen #3
WavesBlock,2
TurtleSea2,1
TurtleFly1,3
WavesBlock,1
TurtleFly1,1

// Screen #4
TurtleFly1,1
WavesBlock,1
TurtleFly1,4
TurtleFly2,1
WavesBlock,1

// Screen #5
WavesBlock,5
BridgeLeft,1
BridgeMidd,2

// Screen #6
BridgeMidd,3
TurtleFly2,3
WavesBlock,1
TurtleFly2,1

// Screen #7
TurtleFly2,1
WavesBlock,1
TurtleFly2,3
BridgeLeft,1
BridgeMidd,2

// Screen #8
BridgeMidd,1
TurtleFly2,1
TurtleFly4,1
BridgeMidd,1
TurtleFly3,1
TurtleFly2,1
BridgeMidd,2
