// Screen #1
WavesBlock,1
TurtleFly2,4
BridgeLeft,1
BridgeSign,1
BridgeMidd,1

// Screen #2
BridgeMidd,3
WavesBlock,1
BridgeMidd,2
WavesBlock,1
BridgeMidd,1

// Screen #3
BridgeMidd,2
WavesBlock,1
BridgeMidd,2
WavesBlock,1
BridgeMidd,2

// Screen #4
BridgeMidd,1
WavesBlock,3
BridgeMidd,2
WavesBlock,1
BridgeMidd,1

// Screen #5
BridgeMidd,2
WavesBlock,1
BridgeMidd,2
WavesBlock,1
BridgeMidd,2

// Screen #6
BridgeRght,1
WavesBlock,1
TurtleFly2,2
TurtleSea1,1
TurtleFly2,2
TurtleSea1,1

// Screen #7
TurtleFly2,2
WavesBlock,2
TurtleFly3,2
TurtleSea1,1
TurtleFly3,1

// Screen #8
TurtleFly3,1
TurtleSea1,1
TurtleFly3,3
WavesBlock,2
TurtleFly4,1

// Screen #9
TurtleFly4,2
TurtleSea1,1
TurtleFly4,3
TurtleSea1,1
TurtleFly4,1

// Screen #10
TurtleFly4,3
TurtleSea1,1
TurtleFly4,4

// Screen #11
WavesBlock,8

// Screen #12
WavesBlock,8

// Screen #13
WavesBlock,8

// Screen #14
TurtleFly4,4
WavesBlock,2
TurtleFly3,2

// Screen #15
TurtleFly3,2
WavesBlock,2
TurtleFly2,4

// Screen #16
WavesBlock,2
TurtleFly1,3
TurtleSea2,3
