
// Screen #5
TurtleFly4,2
BridgeMidd,2
TurtleFly4,2
BridgeMidd,1
TurtleFly4,1

// Screen #6
TurtleFly4,1
BridgeMidd,1
TurtleFly4,2
BridgeMidd,1
TurtleFly4,2
BridgeMidd,1

// Screen #7
TurtleFly3,2
BridgeMidd,2
TurtleFly2,2
WavesBlock,2

// Screen #8
WavesBlock,6
TurtleFly3,2

// Screen #9
TurtleFly4,2
BridgeMidd,1
TurtleFly4,2
BridgeMidd,1
TurtleFly4,2

// Screen #10
BridgeMidd,1
TurtleFly4,2
BridgeMidd,1
TurtleFly4,2
BridgeMidd,1
TurtleFly3,1

// Screen #11
TurtleFly3,3
BridgeMidd,1
TurtleFly2,2
WavesBlock,2

// Screen #12
WavesBlock,6
