// Screen #1
WavesBlock,1
IslandLeft,1
IslandMidd,3
IslandSign,3

// Screen #2
WavesBlock,8

// Screen #3
WavesBlock,1
TurtleFly2,7

// Screen #4
WavesBlock,1
TurtleFly2,6
WavesBlock,1

// Screen #5
TurtleFly3,6
WavesBlock,1
TurtleFly4,1

// Screen #6
TurtleFly4,8

// Screen #7
TurtleFly4,1
WavesBlock,7

// Screen #8
WavesBlock,8

// Screen #9
WavesBlock,8

// Screen #10
WavesBlock,8

// Screen #11
WavesBlock,3
TurtleFly2,5

// Screen #12
WavesBlock,1
TurtleFly1,5
WavesBlock,1
TurtleSea2,1

// Screen #13
TurtleSea2,4
WavesBlock,1
TurtleSea1,3

// Screen #14
TurtleSea1,2
WavesBlock,1
TurtleSea1,5

// Screen #15
WavesBlock,8

// Screen #16
WavesBlock,8
