// Screen #1
WavesBlock,1
IslandLeft,1
IslandMidd,3
IslandSign,1
IslandMidd,1
IslandSign,1

// Screen #2
IslandMidd,2
IslandTree,2
IslandMidd,3
IslandRght,1

// Screen #3
WavesBlock,1
BridgeLeft,1
BridgeMidd,2
TurtleFly2,2
BridgeMidd,2

// Screen #4
BridgeMidd,1
TurtleFly2,2
BridgeMidd,3
TurtleFly2,2

// Screen #5
BridgeMidd,2
BridgeRght,1
WavesBlock,5

// Screen #6
WavesBlock,5
TurtleFly4,3

// Screen #7
WavesBlock,1
TurtleFly3,3
WavesBlock,1
TurtleFly2,3

// Screen #8
BridgeMidd,5
,1
BridgeMidd,2
