// Screen #1
WavesBlock,1
TurtleSea2,3
IslandLeft,1
IslandSign,3

// Screen #2
WavesBlock,8

// Screen #3
WavesBlock,8

// Screen #4
WavesBlock,8

// Screen #5
WavesBlock,1
TurtleFly2,7

// Screen #6
WavesBlock,1
TurtleFly2,4
WavesBlock,1
TurtleFly3,2

// Screen #7
TurtleFly3,2
WavesBlock,1
TurtleFly4,5

// Screen #8
TurtleFly4,2
WavesBlock,6

// Screen #9
WavesBlock,8

// Screen #10
WavesBlock,8

// Screen #11
WavesBlock,4
TurtleFly2,3
WavesBlock,1

// Screen #12
TurtleFly1,3
WavesBlock,1
TurtleSea2,3
WavesBlock,1

// Screen #13
TurtleSea1,8

// Screen #14
WavesBlock,8

// Screen #15
WavesBlock,8

// Screen #16
WavesBlock,8
