// Screen #1
WavesBlock,1
TurtleFly2,1
WavesBlock,1
TurtleFly2,1
BridgeLeft,1
BridgeSign,2
BridgeMidd,1

// Screen #2
BridgeMidd,3
BridgeRght,1
WavesBlock,2
TurtleFly3,2

// Screen #3
TurtleSea1,1
TurtleFly3,1
TurtleSea1,1
TurtleFly3,1
TurtleSea1,1
TurtleFly3,2
WavesBlock,1

// Screen #4
WavesBlock,3
TurtleFly4,2
TurtleSea1,1
TurtleFly4,2

// Screen #5
TurtleSea1,1
TurtleFly4,2
TurtleSea1,1
TurtleFly4,1
WavesBlock,3

// Screen #6
WavesBlock,5
TurtleFly3,2
TurtleSea1,1

// Screen #7
TurtleFly3,1
TurtleSea1,1
TurtleFly3,2
WavesBlock,2
TurtleFly1,2

// Screen #8
TurtleSea1,1
TurtleFly1,1
TurtleSea1,1
TurtleFly1,2
WavesBlock,1
TurtleSea2,2
