// Screen #1
WavesBlock,1
TurtleSea2,4
IslandLeft,1
IslandSign,1
IslandMidd,1

// Screen #2
IslandMidd,4
IslandTree,2
IslandMidd,2

// Screen #3
IslandMidd,2
TurtleFly4,4
IslandMidd,2

// Screen #4
IslandMidd,2
TurtleFly4,4
IslandMidd,2

// Screen #5
IslandMidd,4
IslandTree,2
IslandMidd,2

// Screen #6
IslandMidd,2
TurtleFly3,4
IslandMidd,2

// Screen #7
IslandMidd,2
TurtleFly3,4
IslandMidd,2

// Screen #8
IslandMidd,4
IslandTree,2
IslandMidd,2

// Screen #9
IslandMidd,2
TurtleFly2,4
IslandMidd,2

// Screen #10
IslandMidd,2
TurtleFly2,4
IslandMidd,2

// Screen #11
IslandMidd,2
BridgeMidd,5
TurtleFly2,1

// Screen #12
BridgeMidd,1
TurtleFly2,1
BridgeMidd,4
TurtleFly2,2

// Screen #13
TurtleFly2,4
BridgeMidd,4

// Screen #14
BridgeMidd,2
TurtleFly2,2
TurtleFly1,2
TurtleFly2,2

// Screen #15
BridgeMidd,6
TurtleFly2,2

// Screen #16
TurtleFly2,4
BridgeMidd,4
