// Screen #1
BridgeMidd,6
BridgeSign,1
BridgeRght,1

// Screen #2
WavesBlock,1
BridgeLeft,1
BridgeMidd,4
TurtleFly4,1
BridgeMidd,1

// Screen #3
BridgeMidd,2
TurtleFly3,1
BridgeMidd,3
TurtleFly2,1
BridgeMidd,1

// Screen #4
BridgeMidd,2
TurtleFly1,1
BridgeMidd,3
TurtleFly1,1
BridgeMidd,1

// Screen #5
BridgeMidd,2
TurtleFly2,1
BridgeMidd,3
TurtleFly3,1
BridgeMidd,1

// Screen #6
BridgeMidd,2
TurtleFly4,1
BridgeMidd,4
BridgeRght,1

// Screen #7
WavesBlock,1
BridgeLeft,1
BridgeMidd,2
TurtleFly2,3
BridgeMidd,1

// Screen #8
BridgeMidd,2
TurtleFly2,3
BridgeMidd,3

// Screen #9
TurtleFly2,3
BridgeMidd,2
BridgeRght,1
WavesBlock,2

// Screen #10
WavesBlock,8

// Screen #11
WavesBlock,5
TurtleFly3,3

// Screen #12
WavesBlock,1
TurtleFly2,3
WavesBlock,1
TurtleFly1,3

// Screen #13
WavesBlock,1
TurtleSea1,7

// Screen #14
TurtleSea1,1
WavesBlock,1
TurtleSea1,2
TurtleSea2,1
WavesBlock,1
TurtleSea2,2

// Screen #15
TurtleFly1,1
WavesBlock,1
TurtleFly1,2
TurtleFly2,1
WavesBlock,1
TurtleFly2,2

// Screen #16
TurtleFly3,1
WavesBlock,1
TurtleFly3,2
TurtleFly4,1
WavesBlock,1
TurtleFly4,2
