// Screen #1
WavesBlock,1
TurtleSea2,2
WavesBlock,1
IslandLeft,1
IslandSign,3

// Screen #2
IslandMidd,4
IslandTree,2
IslandMidd,2

// Screen #3
IslandMidd,5
IslandRght,1
WavesBlock,2

// Screen #4
WavesBlock,5
TurtleSea2,3

// Screen #5
WavesBlock,1
TurtleSea2,2
WavesBlock,1
TurtleSea2,4

// Screen #6
WavesBlock,6
TurtleFly1,2

// Screen #7
TurtleFly1,1
WavesBlock,1
TurtleFly1,2
WavesBlock,1
TurtleFly1,3

// Screen #8
TurtleFly1,1
WavesBlock,7

// Screen #9
WavesBlock,1
BridgeLeft,1
BridgeMidd,6

// Screen #10
WavesBlock,1
BridgeMidd,5
TurtleFly2,2

// Screen #11
TurtleFly2,1
WavesBlock,1
TurtleFly2,2
WavesBlock,1
TurtleFly2,3

// Screen #12
WavesBlock,1
TurtleFly2,2
WavesBlock,1
TurtleFly2,3
BridgeLeft,1

// Screen #13
BridgeMidd,4
TurtleFly2,1
TurtleFly4,1
BridgeMidd,1
TurtleFly3,1

// Screen #14
TurtleFly2,1
TurtleFly4,1
BridgeMidd,4
TurtleFly2,1
TurtleFly4,1

// Screen #15
BridgeMidd,1
TurtleFly3,1
TurtleFly2,1
TurtleFly4,1
BridgeMidd,4

// Screen #16
TurtleFly2,1
TurtleFly4,1
BridgeMidd,1
TurtleFly3,1
TurtleFly2,1
BridgeMidd,2
WavesBlock,1
