// Screen #1
WavesBlock,1
IslandLeft,1
IslandMidd,4
IslandSign,1
IslandRght,1

// Screen #2
WavesBlock,1
IslandLeft,1
IslandMidd,2
IslandTree,2
IslandMidd,1
IslandRght,1

// Screen #3
WavesBlock,8

// Screen #4
IslandLeft,1
IslandMidd,3
TurtleFly1,1
IslandMidd,2
TurtleFly3,1

// Screen #5
BridgeMidd,3
TurtleFly3,1
IslandMidd,2
TurtleFly2,1
IslandMidd,1

// Screen #6
IslandMidd,1
TurtleFly2,1
IslandMidd,2
BridgeMidd,2
TurtleFly4,1
BridgeMidd,1

// Screen #7
BridgeMidd,2
TurtleFly4,1
BridgeMidd,2
IslandMidd,2
TurtleFly2,1

// Screen #8
IslandMidd,3
TurtleFly1,1
IslandMidd,3
IslandRght,1
