// Screen #1
WavesBlock,1
IslandLeft,1
IslandMidd,3
IslandSign,1
IslandMidd,1
IslandSign,1

// Screen #2
IslandMidd,4
TurtleFly4,1
IslandMidd,3

// Screen #3
TurtleFly3,1
IslandMidd,3
TurtleFly2,1
IslandMidd,3

// Screen #4
TurtleFly1,1
IslandMidd,3
TurtleFly1,1
IslandMidd,3

// Screen #5
TurtleFly2,1
IslandMidd,3
TurtleFly3,1
IslandMidd,3

// Screen #6
TurtleFly4,1
IslandMidd,4
IslandRght,1
WavesBlock,2

// Screen #7
WavesBlock,2
TurtleFly1,3
TurtleSea1,1
TurtleFly1,2

// Screen #8
TurtleFly1,1
TurtleSea1,1
TurtleFly1,3
TurtleSea1,1
TurtleFly1,2

// Screen #9
TurtleFly1,1
TurtleSea1,1
TurtleFly1,3
WavesBlock,3

// Screen #10
WavesBlock,1
IslandLeft,1
IslandMidd,2
TurtleSea2,4

// Screen #11
IslandMidd,3
TurtleSea2,4
IslandMidd,1

// Screen #12
IslandMidd,2
TurtleSea2,4
IslandMidd,2

// Screen #13
IslandRght,1
WavesBlock,7

// Screen #14
WavesBlock,8

// Screen #15
WavesBlock,1
TurtleFly3,4
WavesBlock,1
TurtleFly2,2

// Screen #16
BridgeMidd,5
,1
BridgeMidd,2
