// Screen #1
WavesBlock,1
IslandLeft,1
IslandMidd,3
IslandSign,1
IslandMidd,1
IslandSign,1

// Screen #2
IslandMidd,4
IslandRght,1
TurtleSea2,2
TurtleFly1,1

// Screen #3
TurtleFly1,1
TurtleFly2,2
TurtleFly3,2
TurtleFly4,2
WavesBlock,1

// Screen #4
WavesBlock,1
TurtleSea1,4
WavesBlock,1
TurtleSea1,2

// Screen #5
WavesBlock,1
TurtleSea1,3
WavesBlock,1
TurtleSea1,3

// Screen #6
WavesBlock,1
TurtleFly1,3
TurtleSea2,1
TurtleFly1,2
TurtleFly2,1

// Screen #7
WavesBlock,1
TurtleFly2,2
TurtleSea1,1
TurtleFly2,1
TurtleSea1,1
TurtleFly2,2

// Screen #8
BridgeMidd,5
,1
BridgeMidd,2
