// Screen #1
BridgeMidd,4
WavesBlock,1
BridgeMidd,1
WavesBlock,1
BridgeMidd,1

// Screen #2
BridgeMidd,2
WavesBlock,1
BridgeMidd,1
WavesBlock,1
BridgeLeft,1
BridgeMidd,2

// Screen #3
BridgeMidd,2
BridgeRght,1
WavesBlock,1
BridgeMidd,2
TurtleFly2,1
BridgeMidd,1

// Screen #4
BridgeMidd,2
TurtleFly3,1
BridgeMidd,3
TurtleFly4,1
BridgeMidd,1

// Screen #5
BridgeMidd,2
TurtleFly1,1
BridgeMidd,3
TurtleSea2,1
BridgeMidd,1

// Screen #6
BridgeMidd,2
TurtleSea1,1
BridgeMidd,5

// Screen #7
IslandMidd,8

// Screen #8
WavesBlock,1
IslandLeft,1
IslandMidd,4
IslandRght,1
WavesBlock,1

// Screen #9
IslandMidd,1
IslandTree,2
IslandMidd,1
IslandTree,4

// Screen #10
IslandMidd,2
TurtleSea2,1
IslandMidd,3
TurtleFly1,1
IslandMidd,1

// Screen #11
IslandMidd,2
TurtleFly2,1
IslandMidd,3
TurtleFly3,1
IslandMidd,1

// Screen #12
IslandMidd,2
TurtleSea1,1
IslandMidd,3
TurtleSea1,1
IslandMidd,1

// Screen #13
TurtleFly4,4
TurtleFly3,4

// Screen #14
TurtleFly2,4
TurtleFly1,4

// Screen #15
TurtleSea2,4
TurtleSea1,4

// Screen #16
WavesBlock,8
