// Screen #1
WavesBlock,1
IslandLeft,1
IslandMidd,4
IslandSign,1
IslandRght,1

// Screen #2
WavesBlock,1
IslandLeft,1
IslandMidd,2
IslandTree,2
IslandMidd,1
IslandRght,1

// Screen #3
TurtleSea2,2
TurtleFly1,1
TurtleFly2,2
TurtleFly3,3

// Screen #4
TurtleFly3,1
TurtleFly4,7

// Screen #5
TurtleFly4,2
WavesBlock,6

// Screen #6
TurtleSea1,6
WavesBlock,2

// Screen #7
TurtleSea2,3
TurtleFly1,1
TurtleFly2,4

// Screen #8
TurtleFly3,3
TurtleFly4,5

// Screen #9
TurtleFly3,1
TurtleFly2,3
WavesBlock,1
TurtleSea2,1
TurtleFly1,1
TurtleSea2,1

// Screen #10
WavesBlock,1
TurtleSea2,1
TurtleFly1,1
TurtleSea2,1
WavesBlock,1
TurtleSea2,1
TurtleFly1,1
TurtleSea2,1

// Screen #11
WavesBlock,2
TurtleFly3,1
TurtleFly2,1
TurtleFly1,1
TurtleSea2,2
WavesBlock,1

// Screen #12
TurtleFly4,1
TurtleFly3,1
TurtleFly2,1
TurtleFly1,1
TurtleSea2,2
TurtleSea1,1
WavesBlock,1

// Screen #13
WavesBlock,1
TurtleSea2,1
TurtleFly1,1
TurtleFly3,1
WavesBlock,1
TurtleFly4,2
TurtleFly3,1

// Screen #14
TurtleFly4,2
TurtleFly3,1
TurtleFly4,2
TurtleFly2,3

// Screen #15
WavesBlock,1
TurtleSea2,4
TurtleFly1,1
WavesBlock,2

// Screen #16
WavesBlock,4
TurtleSea2,4
