// Screen #1
WavesBlock,1
TurtleFly2,3
BridgeLeft,1
BridgeSign,2
BridgeMidd,1

// Screen #2
BridgeMidd,2
TurtleFly2,1
BridgeMidd,3
TurtleFly3,1
BridgeMidd,1

// Screen #3
BridgeMidd,2
TurtleFly4,1
BridgeMidd,3
TurtleFly4,1
BridgeMidd,1

// Screen #4
BridgeMidd,2
TurtleFly3,1
BridgeMidd,3
TurtleFly2,1
BridgeMidd,1

// Screen #5
BridgeMidd,2
BridgeRght,1
WavesBlock,1
BridgeLeft,1
BridgeMidd,2
TurtleFly2,1

// Screen #6
TurtleFly2,3
BridgeMidd,3
TurtleFly2,2

// Screen #7
TurtleFly2,2
BridgeMidd,3
TurtleFly2,3

// Screen #8
TurtleFly2,1
BridgeMidd,2
BridgeRght,1
WavesBlock,4

// Screen #9
WavesBlock,8

// Screen #10
WavesBlock,8

// Screen #11
WavesBlock,1
IslandLeft,1
IslandMidd,2
IslandTree,4

// Screen #12
IslandMidd,2
IslandTree,4
IslandMidd,1
IslandRght,1

// Screen #13
TurtleFly1,5
TurtleFly2,2
TurtleFly3,1

// Screen #14
TurtleFly3,2
TurtleFly2,4
TurtleFly3,2

// Screen #15
TurtleFly4,4
TurtleFly3,2
TurtleFly2,2

// Screen #16
BridgeMidd,2
TurtleFly2,1
BridgeMidd,2
TurtleFly2,1
BridgeMidd,2
