// Screen #1
BridgeMidd,2
BridgeLeft,1
BridgeMidd,2
BridgeRght,1
BridgeMidd,1
WavesBlock,1

// Screen #2
BridgeMidd,1
TurtleFly2,1
BridgeMidd,1
TurtleFly3,1
BridgeMidd,1
TurtleFly4,1
BridgeMidd,1
TurtleFly1,1

// Screen #3
BridgeMidd,1
TurtleSea2,1
BridgeMidd,1
TurtleSea1,1
IslandMidd,2
IslandLeft,1
IslandMidd,1

// Screen #4
IslandTree,2
IslandMidd,1
IslandRght,1
IslandMidd,1
TurtleSea2,1
IslandMidd,1
TurtleFly1,1

// Screen #5
IslandMidd,1
TurtleFly2,1
IslandMidd,1
TurtleFly3,1
IslandMidd,1
TurtleFly4,1
IslandMidd,1
TurtleSea1,1

// Screen #6
TurtleSea1,1
WavesBlock,1
TurtleSea1,2
TurtleSea2,1
WavesBlock,1
TurtleSea2,2

// Screen #7
TurtleFly1,1
WavesBlock,1
TurtleFly1,2
TurtleFly2,1
WavesBlock,1
TurtleFly2,2

// Screen #8
TurtleFly3,1
WavesBlock,1
TurtleFly3,2
TurtleFly4,1
WavesBlock,1
TurtleFly4,2
