// Screen #1
WavesBlock,1
TurtleFly2,2
WavesBlock,1
BridgeLeft,1
BridgeSign,3

// Screen #2
TurtleFly2,2
BridgeMidd,2
TurtleFly2,2
BridgeMidd,2

// Screen #3
TurtleFly3,1
BridgeMidd,2
TurtleFly4,1
BridgeMidd,2
TurtleFly4,1
BridgeMidd,1

// Screen #4
BridgeMidd,1
TurtleFly3,1
BridgeMidd,2
TurtleFly2,2
WavesBlock,2

// Screen #5
WavesBlock,8

// Screen #6
TurtleFly4,3
IslandMidd,1
TurtleFly4,2
BridgeMidd,1
TurtleFly4,1

// Screen #7
TurtleFly4,1
IslandMidd,1
TurtleFly4,2
BridgeMidd,1
TurtleFly4,2
IslandMidd,1

// Screen #8
TurtleFly3,2
BridgeMidd,2
TurtleFly2,2
WavesBlock,2

// Screen #9
WavesBlock,8

// Screen #10
TurtleFly4,3
IslandMidd,1
TurtleFly4,2
BridgeMidd,1
TurtleFly4,1

// Screen #11
TurtleFly4,1
IslandMidd,1
TurtleFly4,2
BridgeMidd,1
TurtleFly4,2
IslandMidd,1

// Screen #12
TurtleFly3,2
BridgeMidd,2
TurtleFly2,2
WavesBlock,2

// Screen #13
WavesBlock,8

// Screen #14
TurtleFly4,3
IslandMidd,1
TurtleFly4,2
BridgeMidd,1
TurtleFly4,1

// Screen #15
TurtleFly4,1
IslandMidd,1
TurtleFly4,2
BridgeMidd,1
TurtleFly4,2
IslandMidd,1

// Screen #16
TurtleFly3,2
BridgeMidd,2
TurtleFly2,2
WavesBlock,1
BridgeMidd,1
