// Screen #1
WavesBlock,1
IslandLeft,1
IslandMidd,4
IslandSign,1
IslandRght,1

// Screen #2
WavesBlock,1
IslandLeft,1
IslandMidd,2
IslandTree,2
IslandMidd,1
IslandRght,1

// Screen #3
WavesBlock,1
IslandLeft,1
IslandMidd,5
IslandRght,1

// Screen #4
WavesBlock,1
IslandLeft,1
IslandMidd,2
IslandTree,2
IslandMidd,1
IslandRght,1

// Screen #5
WavesBlock,8

// Screen #6
WavesBlock,1
IslandLeft,1
IslandMidd,4
TurtleFly1,1
IslandMidd,1

// Screen #7
IslandMidd,2
TurtleFly2,1
IslandMidd,3
TurtleFly3,1
BridgeMidd,1

// Screen #8
BridgeMidd,2
TurtleFly4,1
BridgeMidd,3
TurtleFly4,1
BridgeMidd,1

// Screen #9
BridgeMidd,2
TurtleFly3,1
IslandMidd,3
TurtleFly2,1
IslandMidd,1

// Screen #10
IslandMidd,2
TurtleFly1,1
IslandMidd,3
TurtleFly1,1
IslandMidd,1

// Screen #11
IslandMidd,2
TurtleFly2,1
IslandMidd,3
TurtleFly3,1
BridgeMidd,1

// Screen #12
BridgeMidd,2
TurtleFly4,1
BridgeMidd,3
TurtleFly4,1
BridgeMidd,1

// Screen #13
BridgeMidd,2
TurtleFly3,1
IslandMidd,3
TurtleFly2,1
IslandMidd,1

// Screen #14
IslandMidd,2
TurtleFly1,1
IslandMidd,4
IslandRght,1

// Screen #15
WavesBlock,7
BridgeLeft,1

// Screen #16
BridgeMidd,3
TurtleFly2,1
TurtleFly3,1
TurtleFly2,1
BridgeMidd,2
