// Screen #1
BridgeMidd,5
BridgeSign,2
BridgeRght,1

// Screen #2
TurtleFly2,1
BridgeLeft,1
BridgeMidd,3
TurtleFly3,1
BridgeMidd,2

// Screen #3
BridgeMidd,2
TurtleFly3,1
BridgeMidd,3
TurtleFly2,1
BridgeMidd,1

// Screen #4
BridgeMidd,2
TurtleFly1,2
BridgeMidd,4

// Screen #5
TurtleFly2,1
BridgeLeft,1
BridgeMidd,3
TurtleFly2,3

// Screen #6
TurtleFly2,2
BridgeMidd,2
BridgeRght,1
WavesBlock,3

// Screen #7
WavesBlock,8

// Screen #8
WavesBlock,1
IslandLeft,1
IslandMidd,2
IslandTree,2
IslandMidd,1
IslandRght,1
