// Screen #1
WavesBlock,1
TurtleSea2,3
IslandLeft,1
IslandSign,3

// Screen #2
IslandMidd,2
IslandTree,2
IslandMidd,2
TurtleFly4,1
IslandMidd,1

// Screen #3
IslandMidd,2
TurtleFly3,1
IslandMidd,3
TurtleFly2,1
IslandMidd,1

// Screen #4
IslandMidd,2
TurtleFly1,1
IslandMidd,3
TurtleFly1,1
IslandMidd,1

// Screen #5
IslandMidd,2
TurtleFly2,1
IslandMidd,3
TurtleFly3,1
IslandMidd,1

// Screen #6
IslandMidd,2
TurtleFly4,1
IslandMidd,5

// Screen #7
IslandRght,1
WavesBlock,1
TurtleFly2,1
TurtleSea1,1
TurtleFly2,1
TurtleSea1,1
TurtleFly2,1
TurtleSea1,1

// Screen #8
TurtleFly2,1
WavesBlock,1
TurtleFly2,4
WavesBlock,1
TurtleFly3,1

// Screen #9
TurtleFly3,3
WavesBlock,1
TurtleFly4,1
TurtleSea1,1
TurtleFly4,1
TurtleSea1,1

// Screen #10
TurtleFly4,1
TurtleSea1,1
TurtleFly4,1
TurtleSea1,1
TurtleFly4,1
TurtleSea1,1
TurtleFly4,2

// Screen #11
WavesBlock,8

// Screen #12
WavesBlock,8

// Screen #13
WavesBlock,4
TurtleFly4,2
TurtleSea1,1
TurtleFly4,1

// Screen #14
WavesBlock,1
TurtleFly4,2
TurtleSea1,1
TurtleFly4,1
WavesBlock,1
TurtleFly3,2

// Screen #15
TurtleSea1,1
TurtleFly3,1
WavesBlock,1
TurtleFly3,3
TurtleSea1,1
TurtleFly3,1

// Screen #16
TurtleFly3,1
WavesBlock,2
TurtleSea2,5
