// Screen #1
IslandMidd,1
IslandLeft,1
IslandMidd,3
IslandSign,3

// Screen #2
IslandMidd,2
IslandTree,2
IslandMidd,3
IslandRght,1

// Screen #3
WavesBlock,1
TurtleSea2,3
TurtleSea1,1
TurtleSea2,3

// Screen #4
TurtleSea1,1
TurtleSea2,3
TurtleSea1,1
TurtleFly1,3

// Screen #5
TurtleSea1,1
TurtleFly1,3
TurtleSea1,1
TurtleFly2,3

// Screen #6
TurtleFly2,1
TurtleSea1,1
TurtleFly2,4
TurtleSea1,1
TurtleFly2,1

// Screen #7
TurtleFly2,4
WavesBlock,4

// Screen #8
WavesBlock,8

// Screen #9
WavesBlock,8

// Screen #10
WavesBlock,4
TurtleFly2,3
TurtleFly1,1

// Screen #11
TurtleFly2,2
TurtleFly1,1
TurtleFly2,1
TurtleFly1,1
TurtleFly2,3

// Screen #12
WavesBlock,1
TurtleFly1,2
TurtleSea2,1
TurtleFly1,2
WavesBlock,1
TurtleFly1,1

// Screen #13
TurtleFly1,1
TurtleSea2,1
TurtleFly1,2
WavesBlock,1
TurtleSea2,2
TurtleSea1,1

// Screen #14
TurtleSea2,2
TurtleSea1,1
IslandLeft,1
IslandMidd,4

// Screen #15
IslandMidd,2
IslandTree,2
IslandMidd,2
IslandTree,2

// Screen #16
IslandMidd,2
IslandTree,2
IslandMidd,3
IslandRght,1
