// Screen #1
WavesBlock,1
TurtleFly2,4
BridgeLeft,1
BridgeSign,1
BridgeMidd,1

// Screen #2
BridgeMidd,3
BridgeRght,1
TurtleFly2,2
TurtleSea1,1
TurtleFly2,1

// Screen #3
TurtleFly2,2
TurtleSea1,1
TurtleFly2,3
TurtleSea1,1
TurtleFly2,1

// Screen #4
TurtleFly2,2
TurtleSea1,1
TurtleFly2,2
BridgeLeft,1
BridgeMidd,2

// Screen #5
BridgeMidd,2
WavesBlock,1
BridgeMidd,4
TurtleFly2,1

// Screen #6
BridgeMidd,2
WavesBlock,1
BridgeMidd,5

// Screen #7
BridgeMidd,2
WavesBlock,2
BridgeMidd,3
TurtleFly2,1

// Screen #8
BridgeMidd,4
BridgeRght,1
WavesBlock,3
