// Screen #1
WavesBlock,1
IslandLeft,1
IslandMidd,3
IslandSign,3

// Screen #2
IslandMidd,4
WavesBlock,1
TurtleFly4,2
WavesBlock,1

// Screen #3
IslandMidd,3
TurtleFly3,2
IslandMidd,3

// Screen #4
TurtleFly2,2
IslandMidd,3
TurtleFly1,2
IslandMidd,1

// Screen #5
IslandMidd,2
WavesBlock,1
TurtleFly1,2
WavesBlock,1
IslandMidd,2

// Screen #6
IslandMidd,1
TurtleFly2,2
IslandMidd,3
TurtleFly3,2

// Screen #7
IslandMidd,3
TurtleFly4,2
IslandMidd,3

// Screen #8
IslandMidd,1
IslandRght,1
WavesBlock,4
IslandLeft,1
IslandMidd,1

// Screen #9
IslandMidd,1
TurtleSea2,4
IslandMidd,3

// Screen #10
TurtleSea2,4
IslandMidd,3
TurtleSea2,1

// Screen #11
TurtleSea2,3
IslandMidd,2
IslandRght,1
WavesBlock,2

// Screen #12
WavesBlock,8

// Screen #13
WavesBlock,8

// Screen #14
WavesBlock,2
TurtleFly1,4
WavesBlock,1
TurtleSea2,1

// Screen #15
TurtleSea2,3
WavesBlock,1
TurtleSea1,4

// Screen #16
WavesBlock,1
TurtleSea1,5
TurtleSea2,2
