// Screen #1
WavesBlock,1
TurtleSea2,2
WavesBlock,1
IslandLeft,1
IslandSign,1
IslandMidd,1
IslandSign,1

// Screen #2
IslandMidd,3
TurtleFly4,1
IslandMidd,3
TurtleFly4,1

// Screen #3
IslandMidd,3
TurtleSea2,2
TurtleFly1,2
TurtleFly2,1

// Screen #4
TurtleFly2,1
TurtleFly1,2
TurtleSea2,2
IslandMidd,3

// Screen #5
TurtleFly4,1
IslandMidd,3
TurtleFly4,1
IslandMidd,3

// Screen #6
BridgeMidd,4
TurtleFly2,1
TurtleFly1,1
BridgeMidd,2

// Screen #7
WavesBlock,1
BridgeMidd,4
TurtleFly2,1
TurtleFly3,1
TurtleFly2,1

// Screen #8
BridgeMidd,5
,1
BridgeMidd,2
