// Screen #1
WavesBlock,1
TurtleSea2,4
IslandLeft,1
IslandSign,1
IslandMidd,1

// Screen #2
IslandMidd,4
IslandTree,2
IslandMidd,2

// Screen #3
IslandRght,1
TurtleSea2,3
WavesBlock,1
TurtleFly2,3

// Screen #4
WavesBlock,1
TurtleFly4,4
WavesBlock,2
TurtleSea1,1

// Screen #5
WavesBlock,1
TurtleSea1,1
WavesBlock,1
TurtleSea1,1
WavesBlock,1
TurtleSea1,1
WavesBlock,1
TurtleSea1,1

// Screen #6
WavesBlock,1
TurtleSea1,2
TurtleSea2,2
TurtleFly1,2
TurtleFly2,1

// Screen #7
TurtleFly2,1
TurtleSea1,4
WavesBlock,3

// Screen #8
WavesBlock,2
TurtleFly1,1
TurtleFly2,2
TurtleSea1,1
TurtleFly2,2
