// Screen #1
BridgeMidd,5
BridgeSign,2
BridgeMidd,1

// Screen #2
WavesBlock,1
TurtleFly3,1
TurtleFly4,6

// Screen #3
WavesBlock,1
TurtleFly4,3
TurtleFly3,1
WavesBlock,2
TurtleSea1,1

// Screen #4
TurtleSea1,4
TurtleFly1,4

// Screen #5
WavesBlock,1
TurtleFly2,2
WavesBlock,1
TurtleFly3,2
TurtleFly4,1
TurtleFly3,1

// Screen #6
WavesBlock,1
TurtleFly2,2
WavesBlock,1
TurtleFly2,2
WavesBlock,1
TurtleFly1,1

// Screen #7
TurtleFly1,1
WavesBlock,1
TurtleFly1,2
WavesBlock,1
TurtleSea2,1
TurtleSea1,1
TurtleSea2,1

// Screen #8
WavesBlock,1
IslandLeft,1
IslandMidd,5
IslandRght,1
