// Screen #1
WavesBlock,1
IslandLeft,1
IslandMidd,3
IslandSign,1
IslandMidd,1
IslandSign,1

// Screen #2
IslandMidd,2
IslandRght,1
WavesBlock,3
IslandLeft,1
IslandMidd,1

// Screen #3
IslandMidd,2
IslandTree,2
IslandMidd,2
IslandTree,2

// Screen #4
IslandMidd,2
IslandRght,1
WavesBlock,3
IslandLeft,1
IslandMidd,1

// Screen #5
IslandMidd,3
TurtleFly1,1
IslandMidd,3
TurtleFly2,1

// Screen #6
IslandMidd,3
TurtleFly3,1
IslandMidd,3
TurtleFly4,1

// Screen #7
IslandMidd,3
TurtleFly4,1
IslandMidd,3
TurtleFly3,1

// Screen #8
IslandMidd,3
TurtleFly2,1
IslandMidd,3
TurtleFly1,1

// Screen #9
IslandMidd,3
TurtleFly1,1
IslandMidd,3
TurtleFly2,1

// Screen #10
IslandMidd,3
TurtleFly3,1
IslandMidd,3
TurtleFly4,1

// Screen #11
IslandMidd,3
TurtleFly4,1
IslandMidd,3
TurtleFly3,1

// Screen #12
IslandMidd,3
TurtleFly2,1
IslandMidd,3
TurtleFly1,1

// Screen #13
IslandMidd,4
IslandRght,1
WavesBlock,3

// Screen #14
WavesBlock,5
IslandLeft,1
IslandMidd,2

// Screen #15
IslandMidd,2
IslandTree,2
IslandMidd,2
IslandTree,2

// Screen #16
IslandMidd,5
,1
IslandMidd,1
IslandRght,1
