// Screen #1
WavesBlock,1
TurtleFly2,4
BridgeLeft,1
BridgeSign,1
BridgeMidd,1

// Screen #2
BridgeMidd,3
TurtleFly2,1
TurtleFly3,1
TurtleFly2,1
BridgeMidd,2

// Screen #3
BridgeMidd,3
TurtleFly2,1
TurtleFly3,1
TurtleFly2,1
BridgeMidd,2

// Screen #4
BridgeMidd,3
TurtleFly2,1
TurtleFly3,1
TurtleFly2,1
BridgeMidd,2

// Screen #5
BridgeMidd,3
WavesBlock,1
BridgeMidd,3
WavesBlock,1

// Screen #6
BridgeMidd,3
WavesBlock,1
BridgeMidd,3
WavesBlock,1

// Screen #7
BridgeMidd,3
TurtleSea1,2
BridgeMidd,3

// Screen #8
BridgeMidd,3
TurtleSea1,2
BridgeMidd,3
