// Screen #1
WavesBlock,1
TurtleFly4,1
TurtleSea1,1
TurtleFly4,1
TurtleSea1,1
TurtleFly4,1
TurtleSea1,1
TurtleFly4,1

// Screen #2
TurtleFly4,2
TurtleSea1,1
TurtleFly4,2
TurtleSea1,1
TurtleFly4,2

// Screen #3
WavesBlock,1
TurtleFly4,1
TurtleSea2,1
TurtleFly4,1
TurtleSea2,1
TurtleFly4,1
TurtleSea2,1
TurtleFly4,1

// Screen #4
TurtleFly4,2
TurtleSea2,1
TurtleFly4,2
TurtleSea2,1
TurtleFly4,2

// Screen #5
WavesBlock,1
TurtleFly4,1
TurtleFly1,1
TurtleFly4,1
TurtleFly1,1
TurtleFly4,1
TurtleFly1,1
TurtleFly4,1

// Screen #6
TurtleFly4,2
TurtleFly1,1
TurtleFly4,2
TurtleFly1,1
TurtleFly4,2

// Screen #7
WavesBlock,1
TurtleFly4,1
TurtleFly3,1
TurtleFly4,1
TurtleFly2,1
TurtleFly4,1
TurtleFly3,1
TurtleFly4,1

// Screen #8
WavesBlock,1
TurtleFly4,1
TurtleFly3,1
TurtleFly4,1
TurtleFly3,1
TurtleFly4,1
TurtleFly2,1
TurtleFly4,1

// Screen #9
TurtleFly1,1
TurtleFly4,1
TurtleFly2,1
TurtleFly4,1
TurtleFly3,1
TurtleFly4,1
TurtleFly3,1
TurtleFly4,1
